view,group_kind,group_label,regime,seed,risk_condition,bucket,metric,n,mean,sd,ci95_lo,ci95_hi
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,1,lap_time_s,100,95.39016357350428,1.0846291172389846,95.17664808778136,95.60834921381912
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,2,lap_time_s,96,95.44630951003626,1.3166360882548374,95.19552579876697,95.69177709975766
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,3,lap_time_s,94,95.52555769404374,1.275305611520424,95.26230347135585,95.76828631651308
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,4,lap_time_s,92,95.85252058483552,1.1524331308911733,95.62483403912248,96.07300143363713
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,5,lap_time_s,87,95.85813636396742,1.2675337266664342,95.57688850843167,96.1212245540651
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,6,lap_time_s,87,96.05173988607949,1.2317543266322257,95.7983942234958,96.30481213630381
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,7,lap_time_s,82,96.31917386925774,1.169075608445473,96.06878682207017,96.56565850699431
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,8,lap_time_s,81,96.4771075582814,1.1626091807117676,96.21868935828952,96.7219057743237
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,9,lap_time_s,81,97.03579405336386,1.2212383525689394,96.77005875197574,97.32047984852842
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,10,lap_time_s,78,96.88423560774075,1.3057693999385531,96.59658639143188,97.18701934833291
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,11,lap_time_s,76,97.06089834105522,1.206223952457937,96.79434776670499,97.34143098039398
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,12,lap_time_s,75,97.22961058756006,1.1774251872293127,96.9556639093561,97.47743743964571
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,13,lap_time_s,74,97.57000621593079,1.3832549565415484,97.27026145718312,97.88926767443053
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,14,lap_time_s,73,97.75188591169263,1.178925782878433,97.48836732703158,98.02934376822118
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,15,lap_time_s,73,97.8021590756451,1.3724810863557704,97.49291138201345,98.12007264241154
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,16,lap_time_s,71,97.79937986713925,1.2292807137541375,97.51100088667056,98.07432931819143
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,17,lap_time_s,69,98.1881336963272,1.2186702986053193,97.90577617572315,98.47533422578323
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,18,lap_time_s,67,98.423569539104,1.1466320842023145,98.14437797845113,98.68774632113175
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,19,lap_time_s,66,98.40222775322874,1.2054992279207635,98.11683204619312,98.68042467668485
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,20,lap_time_s,63,98.72905666036205,1.197555207822765,98.43699970438091,99.01892658202125
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,21,lap_time_s,62,98.69606733844746,1.2210524186605054,98.3962768267151,98.98670637283838
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,22,lap_time_s,60,99.08565883057659,1.1622100655038912,98.8035337575615,99.36936723647594
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,23,lap_time_s,58,98.93675464499839,1.3020333666014439,98.6028489708481,99.24658656884378
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,24,lap_time_s,58,98.9381592096544,1.3969793720673978,98.5770329053359,99.27177164662427
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,25,lap_time_s,54,99.27855313289079,1.294674528541259,98.94906574007138,99.6208360822242
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,26,lap_time_s,51,99.20113639517949,1.3407957843272698,98.81347797070923,99.55674904998754
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,27,lap_time_s,35,99.68906851015679,1.909406325971898,99.01705522373135,100.21574836975456
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,28,lap_time_s,32,96.64465138997156,3.289636221841319,95.48675359304949,97.70743622446615
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,29,lap_time_s,39,95.56588906660572,3.1700989294040256,94.62485759555445,96.5319093591378
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,30,lap_time_s,34,94.51985284901795,1.4281929146636065,94.06309742268381,94.9926818376095
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,31,lap_time_s,44,94.32960191207245,1.3181798580663089,93.94220456781106,94.70544633214509
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,32,lap_time_s,43,94.63059729404478,1.301896322228292,94.2421494043136,95.0187120783963
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,33,lap_time_s,43,94.713719916046,1.0058696098285533,94.40627182957057,95.0164340555425
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,34,lap_time_s,43,94.96431941553398,1.2748796697853682,94.5897960023471,95.32613474359884
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,35,lap_time_s,43,94.922920460784,1.3383404472865297,94.54970891647761,95.32708216966365
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,36,lap_time_s,43,95.49720754090882,1.163814187741459,95.15431247687876,95.84228811660043
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,37,lap_time_s,42,95.1664894773394,1.3402819583681203,94.75174015930216,95.55403781625022
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,38,lap_time_s,42,95.50756637727575,1.1203062645239936,95.17018413126866,95.86037381286938
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,39,lap_time_s,40,95.73713767030044,1.347884525497456,95.35223673729516,96.1637980207498
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,40,lap_time_s,40,95.88148254245861,1.4328176312356846,95.47802897522256,96.30970672140816
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,41,lap_time_s,40,95.71489074898884,1.341556640879358,95.30719062421315,96.12680137399549
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,42,lap_time_s,40,95.83337648694658,1.1488170019678072,95.46017102654537,96.19465185428156
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,43,lap_time_s,39,96.60893475700556,1.291435190523415,96.20149545300966,96.98792487606761
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,44,lap_time_s,39,96.58895622687591,1.0654372469045195,96.2607422121639,96.90309508358878
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,45,lap_time_s,35,96.56373908444299,1.255685988899812,96.16993718457756,96.98905758644574
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,46,lap_time_s,29,96.77058309315981,1.1285270365368503,96.37439771271188,97.1806398879736
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,47,lap_time_s,26,96.07969544795232,2.03447582146212,95.29547975643516,96.84053897561454
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,48,lap_time_s,23,95.31357178352052,2.043353139333539,94.44144013882473,96.11320003789943
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,49,lap_time_s,25,94.61031186600991,2.0716193879041835,93.8237800764813,95.42231363926773
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,50,lap_time_s,26,93.64907422482369,1.8708580815531226,92.99554580823833,94.35583632134308
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,51,lap_time_s,25,93.7993399059122,1.1275213739090448,93.37964363189444,94.25139969311343
by_lap_number,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,52,lap_time_s,29,93.94830010336422,1.6090438360104027,93.3185446603752,94.4867753772398
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,0,lap_time_fuel_adj_s,175,92.8538942066025,1.273547146022483,92.6654410716096,93.0379881168171
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,1,lap_time_fuel_adj_s,165,92.9458414444866,1.2609409457712897,92.75156771916438,93.1370511431077
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,2,lap_time_fuel_adj_s,159,93.23480654622573,1.2616413422532728,93.04505724899386,93.42453367956213
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,3,lap_time_fuel_adj_s,152,93.64457959067549,1.1901212023828245,93.45152474246981,93.82363531635617
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,4,lap_time_fuel_adj_s,140,93.6806234318507,1.2052764713563044,93.47722225178343,93.86081364065866
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,5,lap_time_fuel_adj_s,135,93.85889605189848,1.2108280133725058,93.65729766862474,94.05184277538996
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,6,lap_time_fuel_adj_s,127,94.14732118716576,1.1781960367762818,93.94101332644371,94.34970553737556
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,7,lap_time_fuel_adj_s,124,94.45771133231302,1.261804444934675,94.23730433354538,94.67254491321815
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,8,lap_time_fuel_adj_s,123,94.76800021691311,1.2611033382552415,94.54303675826183,94.9805658559163
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,9,lap_time_fuel_adj_s,120,94.7291084511316,1.2279603501481047,94.50386603481931,94.94881119272584
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,10,lap_time_fuel_adj_s,118,94.99449157717282,1.2316391703654097,94.77680199106962,95.22112110293212
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,11,lap_time_fuel_adj_s,116,95.27284293646305,1.1804293237775634,95.0580603049307,95.4845127540459
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,12,lap_time_fuel_adj_s,114,95.55989938880383,1.4105074979000725,95.29094916229245,95.82577465495338
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,13,lap_time_fuel_adj_s,113,95.79772454712635,1.1977856868896863,95.58051917244407,96.02175170923866
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,14,lap_time_fuel_adj_s,112,95.95558256403807,1.3173777391979615,95.70552498062222,96.21025480279579
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,15,lap_time_fuel_adj_s,107,96.09683200938736,1.1576261092727649,95.87447172700992,96.3167765625133
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,16,lap_time_fuel_adj_s,104,96.39409275150693,1.1531524549155916,96.18002535229661,96.60638720959382
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,17,lap_time_fuel_adj_s,98,96.70506735925707,1.1184535413340508,96.49173002570019,96.92571276468476
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,18,lap_time_fuel_adj_s,91,96.72272365027115,1.1655973710006724,96.49923547722125,96.96310134755603
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,19,lap_time_fuel_adj_s,75,97.10478504793025,1.1565936200781683,96.83246918639455,97.36800134708058
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,20,lap_time_fuel_adj_s,62,97.15760579998592,1.2210524186605056,96.87708957126343,97.45733401419551
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,21,lap_time_fuel_adj_s,60,97.59527421519196,1.1622100655038914,97.30541940600588,97.88879342332716
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,22,lap_time_fuel_adj_s,58,97.49444695269071,1.302033366601444,97.1620525903084,97.81422535589161
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,23,lap_time_fuel_adj_s,57,97.64769173653092,1.1622278144364642,97.34233510187563,97.9647958094513
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,24,lap_time_fuel_adj_s,53,98.00657719335436,1.185569431420398,97.69132178225325,98.3319605332706
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,25,lap_time_fuel_adj_s,50,98.02879858626974,1.0058029429574915,97.76220013372566,98.32630420121589
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,26,lap_time_fuel_adj_s,33,98.82255155275891,1.0824387723861613,98.45130129890174,99.16165833992378
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,27,lap_time_fuel_adj_s,16,98.50802442456784,0.9801977088698375,98.07153332885262,98.99064717488079
by_tyre_age,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,28,lap_time_fuel_adj_s,10,99.45856047291899,0.8493561627420757,98.91753388586221,99.90443895050878
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,0,lap_time_fuel_adj_s,175,92.8538942066025,1.273547146022483,92.66276426795613,93.03538382549965
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,1,lap_time_fuel_adj_s,165,92.9458414444866,1.2609409457712897,92.74838585190854,93.13318384563658
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,2,lap_time_fuel_adj_s,159,93.23480654622573,1.2616413422532728,93.04502461103581,93.42296719666427
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,3,lap_time_fuel_adj_s,152,93.64457959067549,1.1901212023828245,93.46653139161155,93.82686029266648
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,4,lap_time_fuel_adj_s,140,93.6806234318507,1.2052764713563044,93.47646701116108,93.88678282006632
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,5,lap_time_fuel_adj_s,135,93.85889605189848,1.2108280133725058,93.6548814416654,94.054523432967
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,6,lap_time_fuel_adj_s,127,94.14732118716576,1.1781960367762818,93.949699516976,94.3633409618064
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,7,lap_time_fuel_adj_s,124,94.45771133231302,1.261804444934675,94.23492939547104,94.68035122219166
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,8,lap_time_fuel_adj_s,123,94.76800021691311,1.2611033382552415,94.53890352656249,94.98427648166195
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,9,lap_time_fuel_adj_s,120,94.7291084511316,1.2279603501481047,94.51422607202574,94.95571467295206
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,10,lap_time_fuel_adj_s,118,94.99449157717282,1.2316391703654097,94.77773111791979,95.21220443676341
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,11,lap_time_fuel_adj_s,116,95.27284293646305,1.1804293237775634,95.06722408508153,95.49180538759005
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,12,lap_time_fuel_adj_s,114,95.55989938880383,1.4105074979000725,95.29255785610064,95.81491933333929
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,13,lap_time_fuel_adj_s,113,95.79772454712635,1.1977856868896863,95.57882150444483,96.01028585111747
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,14,lap_time_fuel_adj_s,112,95.95558256403807,1.3173777391979615,95.72681910293413,96.193974761107
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,15,lap_time_fuel_adj_s,107,96.09683200938736,1.1576261092727649,95.8844736940624,96.3093126924279
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,16,lap_time_fuel_adj_s,104,96.39409275150693,1.1531524549155916,96.164185713874,96.60757965995701
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,17,lap_time_fuel_adj_s,98,96.70506735925707,1.1184535413340508,96.48576416471157,96.91848290054774
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,18,lap_time_fuel_adj_s,91,96.72272365027115,1.1655973710006724,96.48380115744551,96.96697085021839
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,19,lap_time_fuel_adj_s,75,97.10478504793025,1.1565936200781683,96.84433141038969,97.35756601623034
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,20,lap_time_fuel_adj_s,62,97.15760579998592,1.2210524186605056,96.8748038544375,97.46400287814171
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,21,lap_time_fuel_adj_s,60,97.59527421519196,1.1622100655038914,97.30548684497246,97.8961268809951
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,22,lap_time_fuel_adj_s,58,97.49444695269071,1.302033366601444,97.1710671524581,97.81531810287242
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,23,lap_time_fuel_adj_s,57,97.64769173653092,1.1622278144364642,97.34380690723455,97.94653027751731
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,24,lap_time_fuel_adj_s,53,98.00657719335436,1.185569431420398,97.69213505836854,98.32235819124756
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,25,lap_time_fuel_adj_s,50,98.02879858626974,1.0058029429574915,97.77161254547872,98.31197681145551
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,26,lap_time_fuel_adj_s,33,98.82255155275891,1.0824387723861613,98.45131568071842,99.16541233405373
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,27,lap_time_fuel_adj_s,16,98.50802442456784,0.9801977088698375,98.0721232002471,99.00685040674453
by_tyre_age_medium_only,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,28,lap_time_fuel_adj_s,10,99.45856047291899,0.8493561627420757,98.92954311262508,99.90923379706864
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,finishers_all,race_time_s,29,5063.805585376604,10.727693520479262,5060.238846838034,5067.718898846626
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,finishers_all,segment_sum_time_s,29,5063.805585376604,10.72769352048167,5060.013301101756,5067.552045194256
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,finishers_zero_pit,race_time_s,0,,,,
race_outcome_conditional_finishers,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,finishers_with_pit,race_time_s,29,5063.805585376604,10.727693520479262,5060.101541539159,5067.589116813221
all_episode_progress,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,all_episodes,completed_laps,100,29.42,18.90496167035458,25.81975,33.03
attrition,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,all_episodes,crash_rate,100,0.71,0.4560480215720686,0.62,0.8
attrition,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,all_episodes,catastrophic_rate,100,0.03,0.1714466079977653,0.0,0.07
attrition,learned_model,ppo_gamma0.999_safe_seed0,safe,0,,all_episodes,finish_rate,100,0.29,0.4560480215720686,0.2,0.38
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed1,safe,1,,laps5-15,lap_time_s,959,97.18340049537979,1.3139172379959965,97.10119080276691,97.26562273803579
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed1,safe,1,,laps5-15,lap_time_fuel_adj_s,959,95.11153075927648,1.3704842084991216,95.02230809455651,95.19489198145543
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed1,safe,1,,laps5-15,tyre_age_entry,959,8.905109489051094,3.1679443759983,8.69856621480709,9.106386861313869
matched_window_laps5_15_zeropit,learned_model,ppo_gamma0.999_safe_seed1,safe,1,,laps5-15,mean_risk_in_lap,959,-0.7555264746993625,0.17618473454606046,-0.7665385862250219,-0.7442268701128653
